# lag_steps, g2_vals
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01,3.600000000000000000e+01,4.000000000000000000e+01,4.400000000000000000e+01,4.800000000000000000e+01,5.600000000000000000e+01,6.400000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.800000000000000000e+01,9.600000000000000000e+01,1.120000000000000000e+02,1.280000000000000000e+02,1.440000000000000000e+02,1.600000000000000000e+02,1.760000000000000000e+02,1.920000000000000000e+02,2.240000000000000000e+02,2.560000000000000000e+02,2.880000000000000000e+02,3.200000000000000000e+02,3.520000000000000000e+02,3.840000000000000000e+02,4.480000000000000000e+02,5.120000000000000000e+02,5.760000000000000000e+02,6.400000000000000000e+02,7.040000000000000000e+02,7.680000000000000000e+02,8.960000000000000000e+02,1.024000000000000000e+03,1.152000000000000000e+03,1.280000000000000000e+03,1.408000000000000000e+03,1.536000000000000000e+03,1.792000000000000000e+03,2.048000000000000000e+03
1.743102393859650823e+00,1.638887573013084298e+00,1.557917112829067641e+00,1.489408319289668770e+00,1.429345916803278049e+00,1.376820089638630451e+00,1.317972885370972014e+00,1.280454706985141522e+00,1.249621810179169623e+00,1.200893856859187592e+00,1.155120673844489909e+00,1.137384988388995044e+00,1.104293426647909193e+00,1.062093698713816980e+00,1.048586246221739460e+00,1.031354756010804730e+00,1.020046863459943998e+00,1.029001361559471084e+00,1.078150678657965988e+00,1.129651461496174569e+00,1.111469608771358475e+00,1.090677892159892970e+00,1.084341178726892174e+00,1.054269043815814877e+00,1.010787132911250108e+00,1.018117856961461287e+00,1.017518690528900427e+00,1.024877255005823384e+00,1.004939368833806856e+00,9.688817621008015690e-01,9.554758856833942549e-01,9.898259118586489880e-01,1.002665748593031259e+00,9.989350672916849083e-01,1.009291119726363650e+00,1.016989540158154126e+00,1.016280570322784849e+00,1.022674341583668323e+00,1.038777493114199535e+00,9.752221072378712829e-01,9.723620228791428621e-01,1.016461072520787656e+00,1.015882718719074651e+00,9.904767827379999945e-01,1.003785715363947784e+00,1.000915805468575170e+00,9.761837648986069205e-01,9.743264258475324846e-01,1.004758410773901156e+00,1.014863156547876066e+00,9.984340469434741516e-01,1.023580962326405830e+00,1.027087525588538552e+00,1.013480928658766267e+00,9.668559815039533545e-01,1.000000000000000000e+00
1.299328071695052156e+00,1.245341081905041003e+00,1.206877721571833373e+00,1.174482673584740899e+00,1.146421358696624537e+00,1.121974138431043100e+00,1.096315876891710506e+00,1.078107517169564433e+00,1.063586140052385609e+00,1.055557088996150750e+00,1.044059951021301336e+00,1.038390344622767136e+00,1.030070331047913124e+00,1.023460675301333112e+00,1.024840119885100487e+00,1.021711107193679302e+00,1.009914818950705451e+00,1.007034952141548700e+00,1.008878449656974485e+00,1.010948363766852376e+00,1.017336724701960016e+00,1.028589472994452692e+00,1.030306008288281561e+00,1.034126406848315582e+00,1.021476727596083656e+00,1.008125219013769502e+00,1.015567158305385354e+00,1.002413382394027774e+00,1.012685188966900629e+00,1.006760972978897550e+00,1.014360072944958224e+00,1.001602229594154680e+00,9.979377370463908825e-01,1.002114351429336692e+00,9.891163464947401174e-01,9.959446487657225289e-01,9.858978711441966913e-01,1.007210451992975875e+00,9.932364208765263047e-01,1.002579230672455468e+00,1.006519156524873004e+00,9.864855115739366020e-01,9.836253410928941232e-01,9.916815679090215108e-01,9.885451657887751598e-01,1.001527591317435517e+00,1.010223430561101976e+00,1.007238168187190697e+00,1.004575242239948096e+00,9.822917929065455578e-01,9.831196056699995633e-01,9.869751273159903526e-01,1.009987362493055540e+00,1.002213578469019595e+00,1.000329669704620228e+00,1.000000000000000000e+00
1.201583976620973937e+00,1.163559314623813012e+00,1.135825191658769162e+00,1.116570403189011129e+00,1.108081990514151016e+00,1.096500368612066900e+00,1.090883520375724558e+00,1.082964255937207909e+00,1.070893765302758149e+00,1.063975388316386494e+00,1.053273038553897978e+00,1.045429735803149907e+00,1.037686748124385883e+00,1.036780179544559921e+00,1.022871648440164094e+00,1.016859102367280387e+00,1.017390466667683846e+00,1.011199678964641802e+00,1.003339004557909364e+00,1.003484204567588689e+00,1.002108704835032560e+00,1.005870033494426163e+00,1.016175717266474932e+00,1.014770247304945805e+00,1.006081776162836006e+00,1.000533442737271628e+00,9.961023277649373453e-01,9.905503228616351352e-01,9.923380991560900588e-01,9.993428255069752852e-01,9.989566306839504639e-01,1.000447780915416418e+00,9.899081431929448449e-01,1.015396347138439959e+00,1.015239242612439474e+00,9.995478257032774927e-01,9.970546356728280379e-01,1.003497014008099875e+00,1.002830546924813770e+00,9.878234391248488233e-01,9.893391753596542104e-01,9.783848903742144998e-01,1.001032379869882583e+00,1.004462666802703907e+00,9.997263384783031670e-01,9.807091547294571887e-01,1.005098777016786737e+00,1.005194350124626768e+00,9.888456861124748087e-01,1.017495471304626253e+00,9.922726747684748050e-01,1.004513184778736745e+00,1.002476646485532807e+00,1.004306447835551896e+00,9.864350282792061497e-01,1.000000000000000000e+00
