# q_radius = 3
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01,3.600000000000000000e+01,4.000000000000000000e+01,4.400000000000000000e+01,4.800000000000000000e+01,5.600000000000000000e+01,6.400000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.800000000000000000e+01,9.600000000000000000e+01,1.120000000000000000e+02,1.280000000000000000e+02,1.440000000000000000e+02,1.600000000000000000e+02,1.760000000000000000e+02,1.920000000000000000e+02,2.240000000000000000e+02,2.560000000000000000e+02,2.880000000000000000e+02,3.200000000000000000e+02
1.567208637776535740e+00,1.525437042845033231e+00,1.496351875578682433e+00,1.473841236850596648e+00,1.451289233930831202e+00,1.424396055744423961e+00,1.399437123840221897e+00,1.386554127261230507e+00,1.368853406828589137e+00,1.351330084954152966e+00,1.336067104838045916e+00,1.322451657686874116e+00,1.296636671390927864e+00,1.260077180558190291e+00,1.240881897867473604e+00,1.218771537364664148e+00,1.207236151504391009e+00,1.190132101933163655e+00,1.144226072961235241e+00,1.117642707185819928e+00,1.106057066814904566e+00,1.134923617587674016e+00,1.157648103914776350e+00,1.161454795674552676e+00,1.142105095627926170e+00,1.050496552453598742e+00,9.967440015516524365e-01,9.928011431575176626e-01,1.072394513124542703e+00,1.128009208128855079e+00,1.146358194860672475e+00,1.134273667059457091e+00,1.138796382235241378e+00,1.084949801661577506e+00,1.047545751605166053e+00,1.068187799351570710e+00,1.039295508358046405e+00,8.659465221689224279e-01,1.017398327575163242e+00,1.000000000000000000e+00
1.277856448508264631e+00,1.251608654100741624e+00,1.231023890896326023e+00,1.211101405742460058e+00,1.209197742085010185e+00,1.196048598394349849e+00,1.184190411821299138e+00,1.172701707936107507e+00,1.166811888408865849e+00,1.163152288450923555e+00,1.164558277275186349e+00,1.162293953339850860e+00,1.159376003822683465e+00,1.153107627179616568e+00,1.148939581141686483e+00,1.158407266364769983e+00,1.167561679210288528e+00,1.162536095266164304e+00,1.155984223904130248e+00,1.144553877655447804e+00,1.138924784089408782e+00,1.139589926693137079e+00,1.143947988406178506e+00,1.136390261532011170e+00,1.127367445055502460e+00,1.093363747612499326e+00,1.081361364871666453e+00,1.094368831894975580e+00,1.088622729169035797e+00,1.094878725891244464e+00,1.058822263418398801e+00,1.040140164129182754e+00,1.015463957127586969e+00,9.884703957365612581e-01,9.779782926529386744e-01,1.000299807205027758e+00,9.981969888942592295e-01,9.857108746137869248e-01,1.001427862417165526e+00,1.000000000000000000e+00
1.281429503124896785e+00,1.238922210449087569e+00,1.222264627893674183e+00,1.204271091442401964e+00,1.188734454273746577e+00,1.182337735127149791e+00,1.170711024507417042e+00,1.170061017990141838e+00,1.169667272411191616e+00,1.163511030165458537e+00,1.164997901377379019e+00,1.162434607002753140e+00,1.147628194226108844e+00,1.122137691334843979e+00,1.123502005072005039e+00,1.118955728760527624e+00,1.126140011420370790e+00,1.133464025825043020e+00,1.114354877344904349e+00,1.092954049833028352e+00,1.098789538731603566e+00,1.067397777261050784e+00,1.052135626935799317e+00,1.051050574883387156e+00,1.044800881692700800e+00,1.026165773444598139e+00,1.006324329982228205e+00,1.044422706939312606e+00,1.074611032510045305e+00,1.078388249780754649e+00,1.020332366543703850e+00,9.860024920980139385e-01,9.251063461289568135e-01,8.733635625729290197e-01,9.383336672374072984e-01,1.009990583288429500e+00,1.026757752209875196e+00,9.829108888704037872e-01,9.963849291392219421e-01,1.000000000000000000e+00
