1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01,3.600000000000000000e+01,4.000000000000000000e+01,4.400000000000000000e+01,4.800000000000000000e+01,5.600000000000000000e+01,6.400000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.800000000000000000e+01,9.600000000000000000e+01,1.120000000000000000e+02,1.280000000000000000e+02,1.440000000000000000e+02,1.600000000000000000e+02,1.760000000000000000e+02,1.920000000000000000e+02,2.240000000000000000e+02,2.560000000000000000e+02,2.880000000000000000e+02,3.200000000000000000e+02,3.520000000000000000e+02,3.840000000000000000e+02,4.480000000000000000e+02,5.120000000000000000e+02,5.760000000000000000e+02,6.400000000000000000e+02,7.040000000000000000e+02,7.680000000000000000e+02,8.960000000000000000e+02,1.024000000000000000e+03,1.152000000000000000e+03,1.280000000000000000e+03
1.695702022689399513e+00,1.662057463506657617e+00,1.637794782833809970e+00,1.617589775958410359e+00,1.597434549270903226e+00,1.576039121470549587e+00,1.564574993026386363e+00,1.549372427416075171e+00,1.533124238604946399e+00,1.520089485282646091e+00,1.505883472001801060e+00,1.491289761018841808e+00,1.471114509139461735e+00,1.455036282946058357e+00,1.431040613690482965e+00,1.410691084791158456e+00,1.390349355435475776e+00,1.369219822759619065e+00,1.333743840069507414e+00,1.315727878737005474e+00,1.311565177881679700e+00,1.306387344888952251e+00,1.302905012283654296e+00,1.308899968004612946e+00,1.312147452604187414e+00,1.298053668923354609e+00,1.296033476955446018e+00,1.288364051104191610e+00,1.292863977937847464e+00,1.276948132458709972e+00,1.257011480848644114e+00,1.214164666627685962e+00,1.174698496390356395e+00,1.175388392870562182e+00,1.162843284787735687e+00,1.091092670732901615e+00,1.076718018040539793e+00,1.051472868720970233e+00,9.548160108375409738e-01,9.365313249464670697e-01,9.255508372902115921e-01,8.810474918235655650e-01,8.079697959860286938e-01,7.582291712421694863e-01,7.618983120211194615e-01,8.459380324794998351e-01,9.166188398484248490e-01,9.239443023309338310e-01,9.389004093136154028e-01,1.140487538361370401e+00,9.294785746632461265e-01,1.000000000000000000e+00
1.485555492391897214e+00,1.461597865180891187e+00,1.446607815539607156e+00,1.435871381644153288e+00,1.422499616093765518e+00,1.410141623264078881e+00,1.398208820578291212e+00,1.390876596543944244e+00,1.381433420946676094e+00,1.371920294061029333e+00,1.364714118485959027e+00,1.358372067591283150e+00,1.341679046117772556e+00,1.328039241494936906e+00,1.312423395679584326e+00,1.297291595489739047e+00,1.285316642625621508e+00,1.271390281091221208e+00,1.250046252977345063e+00,1.237248847702224097e+00,1.229022518296399191e+00,1.223218568220581615e+00,1.223225803958081004e+00,1.220752578726862492e+00,1.212378499313649938e+00,1.211360830566302171e+00,1.190662577188061011e+00,1.178151688135266939e+00,1.182598116836421909e+00,1.165487995899677998e+00,1.153432063210116709e+00,1.143282698271654185e+00,1.120807592035080180e+00,1.137674895118844010e+00,1.173733826901090405e+00,1.132574151294539977e+00,1.086229490135239839e+00,1.083120404797028868e+00,1.102962598080874601e+00,1.085370536807434449e+00,1.067151777045505900e+00,1.056578055508796021e+00,1.049750754977770706e+00,9.930045743591962015e-01,9.549174856347157903e-01,9.311502368336732616e-01,8.983657143192327332e-01,9.261776482837004165e-01,9.767234584359150151e-01,8.820924930790289276e-01,1.064393417905522998e+00,1.000000000000000000e+00
1.296056111260508459e+00,1.263491099458919020e+00,1.244326909540485637e+00,1.224588486709622170e+00,1.206752526553650950e+00,1.195106831510559742e+00,1.181856216343650123e+00,1.175529853040403916e+00,1.169171269875408870e+00,1.165780377402027890e+00,1.158598703743768610e+00,1.150136234825324344e+00,1.145716529076483692e+00,1.146306440622122835e+00,1.140253445263432308e+00,1.139142625656639485e+00,1.135138520508740090e+00,1.135263109953145833e+00,1.126788042378846555e+00,1.120149380157173358e+00,1.111603982055337836e+00,1.110539129284126458e+00,1.105376376701116214e+00,1.099632941431347710e+00,1.096929073449675940e+00,1.079347383299713803e+00,1.068839157710758103e+00,1.068129188531534268e+00,1.081895126345473912e+00,1.072372057492770203e+00,1.068712887267369682e+00,1.065123928255940156e+00,1.057809844495229523e+00,1.058128285090688347e+00,1.034129352425661397e+00,1.012029556810272624e+00,9.988161296241878651e-01,1.004671338778123202e+00,1.004509923475732203e+00,1.006679676743757579e+00,1.002321717342191665e+00,1.004109683269706066e+00,9.971653516642986492e-01,1.015008985869987557e+00,1.013331496206253401e+00,1.009467543104812570e+00,1.024564869715285154e+00,1.029257693224709946e+00,9.856043537045843239e-01,9.762577336871329781e-01,9.997497243892470298e-01,1.000000000000000000e+00
