# lag_steps, g2_vals
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01,3.600000000000000000e+01,4.000000000000000000e+01,4.400000000000000000e+01,4.800000000000000000e+01,5.600000000000000000e+01,6.400000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.800000000000000000e+01,9.600000000000000000e+01,1.120000000000000000e+02,1.280000000000000000e+02,1.440000000000000000e+02,1.600000000000000000e+02,1.760000000000000000e+02,1.920000000000000000e+02,2.240000000000000000e+02,2.560000000000000000e+02,2.880000000000000000e+02,3.200000000000000000e+02,3.520000000000000000e+02,3.840000000000000000e+02,4.480000000000000000e+02,5.120000000000000000e+02,5.760000000000000000e+02,6.400000000000000000e+02,7.040000000000000000e+02,7.680000000000000000e+02,8.960000000000000000e+02,1.024000000000000000e+03,1.152000000000000000e+03,1.280000000000000000e+03,1.408000000000000000e+03,1.536000000000000000e+03,1.792000000000000000e+03,2.048000000000000000e+03,2.304000000000000000e+03,2.560000000000000000e+03,2.816000000000000000e+03,3.072000000000000000e+03,3.584000000000000000e+03,4.096000000000000000e+03,4.608000000000000000e+03,5.120000000000000000e+03,5.632000000000000000e+03
1.231962505628291682e+00,1.031566558514271037e+00,1.021179351917041789e+00,1.002559477575048819e+00,1.003780322827418692e+00,1.011486552273630712e+00,9.925933669190354358e-01,9.893468553959312572e-01,9.864631490299812233e-01,9.917410423591526136e-01,1.006587083710745567e+00,1.005142928114845846e+00,1.011827860210980923e+00,1.005767023766959367e+00,9.915929001366977635e-01,9.875850944545738752e-01,9.984706144973041209e-01,1.006409308827342253e+00,9.989840127739763043e-01,9.911993833786308938e-01,9.991215439483723815e-01,1.002858777459167960e+00,9.791240675672570060e-01,9.930787222668160386e-01,9.984021682888533089e-01,9.967844276165447326e-01,9.933917155397372634e-01,9.910472588320732301e-01,9.969888189455435867e-01,1.001914634864074172e+00,1.003346229171395709e+00,9.988258228062214528e-01,9.945047744018901126e-01,1.004197442578529165e+00,9.978220957592320861e-01,1.003045655521290769e+00,9.997232098184849480e-01,1.000445306881274643e+00,1.001143364713747097e+00,9.961442358196365143e-01,9.971827701978968062e-01,1.000731854133951382e+00,9.988149871193372498e-01,1.001465107195114612e+00,9.991916726216746314e-01,9.988227088839514156e-01,1.003146955111397842e+00,1.000098206084735875e+00,1.000440534592432984e+00,9.984647675904546604e-01,1.000636352791656192e+00,1.000794269005555348e+00,9.993286095672332392e-01,9.985580951532179173e-01,1.000053111205831291e+00,1.000650786836973172e+00,9.999676718942771547e-01,1.000553929298531042e+00,9.992176224948058350e-01,9.997758202752070611e-01,9.998408253366456444e-01,1.000461233970039387e+00,1.000885939982332884e+00,9.996716979079475207e-01,9.999011503326460382e-01
1.070091444471215070e+00,1.005011621325437421e+00,9.950520829248233889e-01,9.972888840975645541e-01,1.002574284668902971e+00,1.004089350814972637e+00,1.000456585386301223e+00,9.986191766832438477e-01,1.002656741945874730e+00,9.965650522184980042e-01,9.979758306312663807e-01,1.001678815937470768e+00,1.000095078699134499e+00,9.941611318725356305e-01,1.001871426058972059e+00,1.000954915466569117e+00,9.972534699783727197e-01,9.991071725566624817e-01,9.986349915540950750e-01,9.988949641955408021e-01,9.996663459812132890e-01,1.003386616551825483e+00,1.001484899878338330e+00,1.001612061060643377e+00,1.001876913765174848e+00,1.001075017080465202e+00,9.985602628615770637e-01,9.989644228910079526e-01,1.000145673859031525e+00,1.000869984046353078e+00,1.000853821919395426e+00,9.975828822193772982e-01,1.000372856886627027e+00,9.991861598249949239e-01,9.989456145055272129e-01,9.993902645981546096e-01,9.993656958833756487e-01,9.987311887931782373e-01,1.000089159646210035e+00,9.985526832370933414e-01,1.001831247752480225e+00,9.999168781779910198e-01,9.997685312680590908e-01,1.000856678082733264e+00,1.000787717120584563e+00,9.999974509403652956e-01,9.995765274320040916e-01,1.000003579621794980e+00,9.998558499645054942e-01,1.000682438074574021e+00,9.992452675561143138e-01,9.999331104759902056e-01,9.996518529180999924e-01,1.000208224751721220e+00,1.000155759679546952e+00,9.998416850512931164e-01,9.998544600677239380e-01,9.996198010619099517e-01,1.000109708850163370e+00,9.997114517970516756e-01,9.998457717299226166e-01,9.997971062070466486e-01,9.998925907235796107e-01,1.000222348317309384e+00,1.000215183143681408e+00
1.022980575624572452e+00,1.000159152123421435e+00,9.972330813991419074e-01,1.001351091664443027e+00,9.983718055975923100e-01,9.975871372743481125e-01,9.975730010343230036e-01,9.973649188217406092e-01,9.956402560330536167e-01,1.001579744971544894e+00,1.001430038477351125e+00,1.000162189637879839e+00,9.972320286244342746e-01,1.001850658307110287e+00,9.991081146005595937e-01,1.001819054345978399e+00,9.967597763424249635e-01,1.001669966866841621e+00,9.991765490563202512e-01,1.000106718918989612e+00,9.979555265143736920e-01,1.001347211720596153e+00,9.990543375230522827e-01,9.994875275624818256e-01,1.001384436022704660e+00,9.984360049771335843e-01,9.990724057132057689e-01,1.000468794465923628e+00,1.001593380500807706e+00,1.000046209832059052e+00,9.999538403590885194e-01,1.000154465645709312e+00,1.000493052138876404e+00,9.999935590914299510e-01,1.000163941940443557e+00,9.997046341276579762e-01,1.000598709270617226e+00,9.997914631920806761e-01,9.999819615857963306e-01,9.997795317404453153e-01,1.000111850462038765e+00,1.000199304635704944e+00,1.000007365679123073e+00,1.000134479023554901e+00,1.000275643208053955e+00,9.999857386186910002e-01,1.000426086258985547e+00,1.000100854451948296e+00,1.000048920374706052e+00,9.999214829641625002e-01,9.999301800279197794e-01,9.999401104312265476e-01,9.999993854658461023e-01,1.000018983983540943e+00,9.998482859765234210e-01,9.999738888212676979e-01,9.998426996341696071e-01,9.999664235153407077e-01,1.000081502702097502e+00,1.000075509117200223e+00,9.998035119573921436e-01,9.998237551206625717e-01,9.997182136394259233e-01,9.999688399127463212e-01,1.000168029507972900e+00
