2.000000000000000000e+00,2.687664178922209435e-01
2.100000000000000089e+00,3.799507809669667169e-01
2.149999999999999911e+00,4.666578018680201945e-01
2.200000000000000178e+00,5.775612004193239057e-01
2.250000000000000000e+00,6.829969730899958513e-01
2.299999999999999822e+00,8.698744667233977435e-01
2.350000000000000089e+00,1.085606249116271016e+00
2.399999999999999911e+00,1.278946250057059641e+00
2.450000000000000178e+00,1.534933526785724034e+00
2.500000000000000000e+00,1.784579932265527580e+00
2.549999999999999822e+00,1.894753341409444625e+00
2.600000000000000089e+00,1.975968952141794244e+00
2.649999999999999911e+00,2.102761025400349926e+00
2.649999999999999911e+00,2.102761025400349926e+00
2.700000000000000178e+00,2.137261535269520341e+00
2.750000000000000000e+00,2.177544566453018859e+00
2.799999999999999822e+00,2.202911745285244471e+00
2.850000000000000089e+00,2.264788674932496360e+00
2.899999999999999911e+00,2.371693179257770456e+00
2.950000000000000178e+00,2.385760551435780030e+00
3.000000000000000000e+00,2.434944141089082414e+00
3.049999999999999822e+00,2.459991719903324547e+00
3.100000000000000089e+00,2.493448545015796380e+00
3.149999999999999911e+00,2.518809906376314522e+00
3.200000000000000178e+00,2.563258449657845439e+00
3.250000000000000000e+00,2.598283114342196942e+00
3.299999999999999822e+00,2.615613302479590008e+00
3.350000000000000089e+00,2.629871906102632995e+00
3.399999999999999911e+00,2.638983723368585110e+00
3.500000000000000000e+00,2.680379747023117876e+00
3.600000000000000089e+00,2.711983111761988585e+00
3.700000000000000178e+00,2.732852110233534582e+00
3.799999999999999822e+00,2.750780072571322066e+00
3.899999999999999911e+00,2.760356149548827354e+00
4.000000000000000000e+00,2.771833858320937871e+00
