4.726556000000003405e+04 4.924164169576702989e+04 4.182876376088828692e+04 3.617947927652071667e+04 3.265134144234731502e+04 2.909115999999999622e+04 2.641771882683278091e+04 2.420766139426806694e+04 2.235123058817733545e+04 2.081152072347926151e+04 1.946443999999999505e+04 1.855360484165154412e+04 1.774240117316725082e+04 1.739473206831338757e+04 1.703222420858710757e+04 1.679860000000000218e+04 1.703222420858710757e+04 1.739473206831338393e+04 1.774240117316725082e+04 1.855360484165156959e+04 1.946444000000001688e+04 2.081152072347926514e+04 2.235123058817733545e+04 2.420766139426808877e+04 2.641771882683271906e+04 2.909115999999999622e+04 3.265134144234731139e+04 3.617947927652072394e+04 4.182876376088827965e+04 4.924164169576701534e+04
4.655928000000004249e+04 4.855832005267057684e+04 4.316554340401289664e+04 3.671597417984248750e+04 3.240348705497646006e+04 2.891728000000001339e+04 2.646590736719133201e+04 2.425350247142110675e+04 2.238311735017700266e+04 2.070438582015746942e+04 1.958184000000003289e+04 1.845530004500965515e+04 1.763925263280867148e+04 1.708039743089868716e+04 1.698001219083368051e+04 1.683207999999998719e+04 1.698001219083366959e+04 1.708039743089867261e+04 1.763925263280868239e+04 1.845530004500966243e+04 1.958183999999998923e+04 2.070438582015750217e+04 2.238311735017694809e+04 2.425350247142113221e+04 2.646590736719135020e+04 2.891727999999998792e+04 3.240348705497642732e+04 3.671597417984250205e+04 4.316554340401286754e+04 4.855832005267059139e+04
4.728931999999996333e+04 4.829636682752935303e+04 4.281324706506643270e+04 3.629068549631783389e+04 3.286036321197574580e+04 2.903756000000001586e+04 2.652087204456260588e+04 2.422367182247410892e+04 2.221021696906215584e+04 2.081879450368219113e+04 1.941356000000000495e+04 1.844611640855775840e+04 1.777596795543735789e+04 1.722208494143878488e+04 1.697161275389564980e+04 1.690843999999999141e+04 1.697161275389564980e+04 1.722208494143876669e+04 1.777596795543736152e+04 1.844611640855773658e+04 1.941355999999998676e+04 2.081879450368220205e+04 2.221021696906214129e+04 2.422367182247410165e+04 2.652087204456263862e+04 2.903756000000003041e+04 3.286036321197573852e+04 3.629068549631789210e+04 4.281324706506645452e+04 4.829636682752936758e+04
4.721915999999998894e+04 4.883785394122453727e+04 4.227097793749633274e+04 3.683788779957234510e+04 3.213810089532322309e+04 2.897700000000000000e+04 2.652829681337188231e+04 2.425928075115703541e+04 2.226620368891139151e+04 2.074079220042771340e+04 1.947995999999999549e+04 1.852662675599406430e+04 1.781702318662815014e+04 1.728603855162432956e+04 1.692915747826908773e+04 1.699043999999999869e+04 1.692915747826907682e+04 1.728603855162434411e+04 1.781702318662817561e+04 1.852662675599405702e+04 1.947995999999997366e+04 2.074079220042771340e+04 2.226620368891137696e+04 2.425928075115698812e+04 2.652829681337187139e+04 2.897700000000002547e+04 3.213810089532316852e+04 3.683788779957227234e+04 4.227097793749633274e+04 4.883785394122461003e+04
5.007391999999998370e+04 4.649590349192406575e+04 4.326332788077664009e+04 3.670218102768639073e+04 3.213483053845107497e+04 2.937543999999997686e+04 2.649140925642742877e+04 2.404126318706671009e+04 2.232557026469236735e+04 2.088217897231357711e+04 1.949143999999997686e+04 1.839182948379138907e+04 1.768783074357258738e+04 1.719316383721776947e+04 1.701843131607992109e+04 1.693647999999998865e+04 1.701843131607990654e+04 1.719316383721777675e+04 1.768783074357255828e+04 1.839182948379141453e+04 1.949143999999998778e+04 2.088217897231358802e+04 2.232557026469236735e+04 2.404126318706667735e+04 2.649140925642741058e+04 2.937543999999998778e+04 3.213483053845104223e+04 3.670218102768636891e+04 4.326332788077661826e+04 4.649590349192405120e+04
5.071095999999991909e+04 4.650419208265057387e+04 4.355969844809248025e+04 3.644780596817004698e+04 3.245207015136675545e+04 2.908511999999996988e+04 2.626394114311567682e+04 2.391795275199539174e+04 2.209578321965913710e+04 2.070803403182993861e+04 1.932088000000000102e+04 1.853474232939007561e+04 1.791517885688428942e+04 1.735739283596397217e+04 1.704656818088149521e+04 1.687032000000001426e+04 1.704656818088152795e+04 1.735739283596400128e+04 1.791517885688428942e+04 1.853474232939006833e+04 1.932087999999999738e+04 2.070803403182997499e+04 2.209578321965918076e+04 2.391795275199536991e+04 2.626394114311570593e+04 2.908511999999998443e+04 3.245207015136679547e+04 3.644780596817003971e+04 4.355969844809250935e+04 4.650419208265058114e+04
4.943824000000007800e+04 4.789273129678010446e+04 4.237619050894941029e+04 3.684169814119049988e+04 3.202918719112757753e+04 2.926324000000001979e+04 2.646237826782111370e+04 2.413449484663807016e+04 2.237644223802933993e+04 2.078002185880949037e+04 1.934428000000000247e+04 1.839730424265789406e+04 1.772910173217886768e+04 1.727042961392386133e+04 1.693770006189367268e+04 1.689135999999998603e+04 1.693770006189370179e+04 1.727042961392387224e+04 1.772910173217885313e+04 1.839730424265791589e+04 1.934427999999998428e+04 2.078002185880949764e+04 2.237644223802936176e+04 2.413449484663808835e+04 2.646237826782113189e+04 2.926324000000004526e+04 3.202918719112757753e+04 3.684169814119047078e+04 4.237619050894938118e+04 4.789273129678010446e+04
4.642192000000006374e+04 4.837801664508042450e+04 4.348623624966435455e+04 3.594713206638668635e+04 3.309511931449772965e+04 2.888407999999996537e+04 2.644917201177575771e+04 2.417078984067751298e+04 2.232698346592165763e+04 2.069562793361334843e+04 1.943800000000000728e+04 1.860112314549916846e+04 1.764326798822427008e+04 1.721199036874292506e+04 1.702126096991615486e+04 1.688047999999999229e+04 1.702126096991617305e+04 1.721199036874289959e+04 1.764326798822425189e+04 1.860112314549919392e+04 1.943800000000002910e+04 2.069562793361337390e+04 2.232698346592165399e+04 2.417078984067746205e+04 2.644917201177576499e+04 2.888408000000001630e+04 3.309511931449774420e+04 3.594713206638660631e+04 4.348623624966439820e+04 4.837801664508043177e+04
4.725103999999992084e+04 4.757023527229297179e+04 4.238347965620608738e+04 3.710036701797515707e+04 3.246935209404899433e+04 2.915916000000002532e+04 2.647562049694478264e+04 2.432566239069588482e+04 2.237584940638269109e+04 2.074943298202480219e+04 1.955227999999999156e+04 1.855997763520437729e+04 1.774305950305525766e+04 1.742416470180674514e+04 1.701503884336223564e+04 1.694159999999999491e+04 1.701503884336225747e+04 1.742416470180672331e+04 1.774305950305524675e+04 1.855997763520438457e+04 1.955227999999999520e+04 2.074943298202480582e+04 2.237584940638268745e+04 2.432566239069588119e+04 2.647562049694472807e+04 2.915915999999999622e+04 3.246935209404904526e+04 3.710036701797514979e+04 4.238347965620602190e+04 4.757023527229302999e+04
4.770912000000000262e+04 4.865683365913664602e+04 4.204030873527958465e+04 3.688942771933573385e+04 3.244866412460414722e+04 2.891419999999997526e+04 2.657878533906765733e+04 2.402207556027719693e+04 2.247387082940043547e+04 2.069761228066431067e+04 1.940772000000000116e+04 1.860699678444035089e+04 1.774345466093231880e+04 1.722349399614584399e+04 1.701543631071583150e+04 1.685312000000000262e+04 1.701543631071580239e+04 1.722349399614586582e+04 1.774345466093230061e+04 1.860699678444036908e+04 1.940771999999997206e+04 2.069761228066424519e+04 2.247387082940043911e+04 2.402207556027722603e+04 2.657878533906766097e+04 2.891419999999997890e+04 3.244866412460413267e+04 3.688942771933574841e+04 4.204030873527954100e+04 4.865683365913661692e+04
