-4.656612873077392578e-10,1.000000000000000000e+00
1.000000199768692255e+00,9.999925570489518467e-01
2.000000399537384510e+00,9.999707745342769627e-01
3.000000599771738052e+00,9.999347384620108636e-01
4.000000799540430307e+00,9.998845346174326520e-01
5.000000999774783850e+00,9.998202484178979610e-01
6.000001199543476105e+00,9.997419650011397652e-01
7.000001399777829647e+00,9.996497693871548851e-01
8.000001599546521902e+00,9.995437464487701984e-01
9.000001799780875444e+00,9.994239807644731410e-01
1.000000199954956770e+01,9.992905568097324442e-01
1.100000219978392124e+01,9.991435590158661562e-01
1.200000239955261350e+01,9.989830715492855617e-01
1.300000259978696704e+01,9.988091782967805088e-01
1.400000279955565929e+01,9.986219629685365584e-01
1.500000299979001284e+01,9.984215092011541337e-01
1.600000319955870509e+01,9.982079003957630148e-01
1.700000339979305863e+01,9.979812195119814877e-01
1.800000359956175089e+01,9.977415492298081778e-01
1.900000379979610443e+01,9.974889720820687700e-01
2.000000399956479669e+01,9.972235703366855164e-01
2.100000419979915023e+01,9.969454259966746834e-01
2.200000439956784248e+01,9.966546209325980454e-01
2.300000459980219603e+01,9.963512367059631503e-01
2.400000479957088828e+01,9.960353547458233869e-01
2.500000499980524182e+01,9.957070564223642339e-01
2.600000519957393408e+01,9.953664228997342045e-01
2.700000539980828762e+01,9.950135350330236994e-01
2.800000559957697988e+01,9.946484732652495220e-01
2.900000579981133342e+01,9.942713179805592327e-01
3.000000599958002567e+01,9.938821495631007252e-01
3.100000619981437922e+01,9.934810482645699548e-01
3.200000639958307147e+01,9.930680942189256122e-01
3.300000659981742501e+01,9.926433674571082388e-01
3.400000679958611727e+01,9.922069479217560106e-01
3.500000699982047081e+01,9.917589152906026717e-01
3.600000719958916306e+01,9.912993492119466232e-01
3.700000739982351661e+01,9.908283291280495231e-01
3.800000759959220886e+01,9.903459342604176152e-01
3.900000779982656240e+01,9.898522436098028399e-01
4.000000799959525466e+01,9.893473360150699669e-01
4.100000819982960820e+01,9.888312902414995165e-01
4.200000839959830046e+01,9.883041849807867596e-01
4.300000859983265400e+01,9.877660986008530708e-01
4.400000879960134625e+01,9.872171094990539464e-01
4.500000899983569980e+01,9.866572959550096167e-01
4.600000919960439205e+01,9.860867359539999821e-01
4.700000939983874559e+01,9.855055072163995122e-01
4.800000959960743785e+01,9.849136872712621615e-01
4.900000979984179139e+01,9.843113531766982671e-01
5.000000999961048365e+01,9.836985818142141014e-01
5.100001019984483719e+01,9.830754499770149035e-01
5.200001039961352944e+01,9.824420341198144557e-01
5.300001059984788299e+01,9.817984104029876535e-01
5.400001079961657524e+01,9.811446546042673633e-01
5.500001099985092878e+01,9.804808424130849742e-01
5.600001119961962104e+01,9.798070494305697320e-01
5.700001139985397458e+01,9.791233510959640451e-01
5.800001159962266684e+01,9.784298225247366476e-01
5.900001179985702038e+01,9.777265387293384569e-01
6.000001199962571263e+01,9.770135742659922240e-01
6.100001219986006618e+01,9.762910035584689838e-01
6.200001239962875843e+01,9.755589006478987413e-01
6.300001259986311197e+01,9.748173393546555321e-01
6.400001279963180423e+01,9.740663932783594214e-01
6.500001299986615777e+01,9.733061356948566889e-01
6.600001319963485003e+01,9.725366398064093643e-01
6.700001339986920357e+01,9.717579784915048036e-01
6.800001359963789582e+01,9.709702246139141346e-01
6.900001379987224936e+01,9.701734509932569139e-01
7.000001399964094162e+01,9.693677300812294506e-01
7.100001419987529516e+01,9.685531339174511256e-01
7.200001439964398742e+01,9.677297344090890485e-01
7.300001459987834096e+01,9.668976031395370985e-01
7.400001479964703321e+01,9.660568115744532225e-01
7.500001499988138676e+01,9.652074308262875713e-01
7.600001519965007901e+01,9.643495319191879300e-01
7.700001539988443255e+01,9.634831856565483355e-01
7.800001559965312481e+01,9.626084623561022013e-01
7.900001579988747835e+01,9.617254320412428337e-01
8.000001599965617061e+01,9.608341644704586626e-01
8.100001619989052415e+01,9.599347293139356418e-01
8.200001639965921640e+01,9.590271959622371778e-01
8.300001659989356995e+01,9.581116334380019861e-01
8.400001679966226220e+01,9.571881105872659390e-01
8.500001699989661574e+01,9.562566959911582565e-01
8.600001719966530800e+01,9.553174580247710823e-01
8.700001739989966154e+01,9.543704649454594069e-01
8.800001759966835380e+01,9.534157848339765984e-01
8.900001779990270734e+01,9.524534854473010181e-01
9.000001799967139959e+01,9.514836344246754285e-01
9.100001819990575314e+01,9.505062993611913535e-01
9.200001839967444539e+01,9.495215476900541463e-01
9.300001859990879893e+01,9.485294465942801789e-01
9.400001879967749119e+01,9.475300630508480815e-01
9.500001899991184473e+01,9.465234636246614430e-01
9.600001919968053699e+01,9.455097145715662954e-01
9.700001939991489053e+01,9.444888820885418701e-01
9.800001959968358278e+01,9.434610322842644781e-01
9.900001979991793633e+01,9.424262310908078089e-01
1.000000199996866286e+02,9.413845443813765312e-01
1.010000201999209821e+02,9.403360380291759801e-01
1.020000203996896744e+02,9.392807778338264635e-01
1.030000205999240279e+02,9.382188293889098807e-01
1.040000207996927202e+02,9.371502582585755636e-01
1.050000209999270737e+02,9.360751296831981705e-01
1.060000211996957660e+02,9.349935089325867033e-01
1.070000213999301195e+02,9.339054611293801100e-01
1.080000215996988118e+02,9.328110512343307237e-01
1.090000217999331653e+02,9.317103440904555001e-01
1.100000219997018576e+02,9.306034042611476265e-01
1.110000221999362111e+02,9.294902960596126418e-01
1.120000223997049034e+02,9.283710837696219631e-01
1.130000225999392569e+02,9.272458314541918156e-01
1.140000227997079492e+02,9.261146027936971725e-01
1.150000229999423027e+02,9.249774614243625459e-01
1.160000231997109950e+02,9.238344707910910447e-01
1.170000233999453485e+02,9.226856942357668512e-01
1.180000235997140408e+02,9.215311951738595075e-01
1.190000237999483943e+02,9.203710370355557835e-01
1.200000239997170866e+02,9.192052831185885120e-01
1.210000241999514401e+02,9.180339965735220265e-01
1.220000243997201324e+02,9.168572404479010673e-01
1.230000245999544859e+02,9.156750777009682318e-01
1.240000247997231781e+02,9.144875711889483005e-01
