temp,tau_1,tau_2,tau_3
4.45,23.529830741975157,13.730628109617104,4.789298417683356
4.4,8.538305835595562,4.344385412622372,3.2166141340705385
4.5,144.30259648337864,27.749627596354703,6.479746174135638
4.55,17.684281738052935,13.845840000156244,5.700801657116515
