# q_radius = 3
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01
1.530715266858444057e+00,1.443184282346627434e+00,1.572148499990205117e+00,1.310440971910342034e+00,1.262651810951897380e+00,1.182588620585505845e+00,1.069026768087596446e+00,9.447377021760400284e-01,8.842271443223125305e-01,8.784483432777350220e-01,7.658304807721442176e-01,6.368665077969044575e-01,6.546346155498745656e-01,6.344874209103928964e-01,6.521586479670031800e-01,7.630312788165799498e-01,7.562936539261516655e-01,9.904560685383657637e-01,1.232866144765530247e+00,1.000000000000000000e+00
1.015352748764843716e+00,1.004845899753136651e+00,1.007081554007976720e+00,1.012453786400004052e+00,1.002128046837121644e+00,1.005640070368125638e+00,9.798923503198524454e-01,9.773054019422506844e-01,9.968905520054226477e-01,9.952575617103827099e-01,9.863402101634990427e-01,9.927777265451734889e-01,1.005126111839648395e+00,1.005226344969152530e+00,9.902890324957818180e-01,9.965412855182468332e-01,9.716487094569290495e-01,9.843965749488822192e-01,9.976909619372736904e-01,1.000000000000000000e+00
1.714834425500407766e+00,1.655061230579583320e+00,1.505872475494573370e+00,1.426605524492077226e+00,1.502879200651796143e+00,1.374031234607753449e+00,1.353908376546491654e+00,1.193282058893593511e+00,1.182709522317516138e+00,1.240207179014521266e+00,1.234354842481015124e+00,1.196804456550649709e+00,1.069980379797291770e+00,1.065902661526805018e+00,1.063715697232147317e+00,1.107794348359878223e+00,1.089229437616573648e+00,9.858139048513561153e-01,9.043696522801776272e-01,1.000000000000000000e+00
