temp,tau_1,tau_2,tau_3
5.6,7.920722571827149,6.745083816218341,6.387001077060662
5.5,11.408103332300454,9.84388215008732,8.78494324691329
5.4,19.58183242571702,14.742282265903311,12.494925065428127
5.3,39.48456320837508,26.54019710835804,19.11110496538945
5.2,87.6102458044551,45.20456244598863,33.909770002233415
5.1,180.58192110859824,96.0213862690694,54.43628168276018
5.0,361.2027978862297,197.25056812677178,124.5430787698833
