# lag_steps, g2_vals
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.100000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,2.800000000000000000e+01,3.200000000000000000e+01,3.600000000000000000e+01,4.000000000000000000e+01,4.400000000000000000e+01,4.800000000000000000e+01,5.600000000000000000e+01,6.400000000000000000e+01,7.200000000000000000e+01,8.000000000000000000e+01,8.800000000000000000e+01,9.600000000000000000e+01,1.120000000000000000e+02,1.280000000000000000e+02,1.440000000000000000e+02,1.600000000000000000e+02,1.760000000000000000e+02,1.920000000000000000e+02,2.240000000000000000e+02,2.560000000000000000e+02,2.880000000000000000e+02,3.200000000000000000e+02,3.520000000000000000e+02,3.840000000000000000e+02,4.480000000000000000e+02,5.120000000000000000e+02,5.760000000000000000e+02,6.400000000000000000e+02,7.040000000000000000e+02,7.680000000000000000e+02
1.005720465273104436e+00,1.005475267546097617e+00,1.003885054571089119e+00,1.001656388968091616e+00,9.959987056131131000e-01,1.005483510467239050e+00,9.968933742758137040e-01,1.009577871307045571e+00,1.001727747435379623e+00,1.006804178754685308e+00,1.009821726130999409e+00,1.008314325285945889e+00,1.007313628283607709e+00,9.941122458295125197e-01,9.976056270989398511e-01,9.972450505017399491e-01,1.002736430509936216e+00,1.004382431582328650e+00,9.910457222141157985e-01,1.002400435664274392e+00,9.945023518272266827e-01,9.954830945682739962e-01,1.000578775672522625e+00,9.977542641807285451e-01,1.000398879446638079e+00,9.983557189307271651e-01,1.001817161525798250e+00,9.993386733710427627e-01,9.998238081045187631e-01,9.997664737321928508e-01,1.003039389210804933e+00,9.984295971190634278e-01,9.984635638261124546e-01,9.981477128441140767e-01,9.965959353122469944e-01,9.984052714622069225e-01,9.963202887070001790e-01,1.000950001505140019e+00,1.001148836652002938e+00,9.980050020612413197e-01,1.003410941905264586e+00,9.995842043406361066e-01,1.000901148873876823e+00,9.994036900795904010e-01,1.000417991987024413e+00,9.995910527889080299e-01,1.000054968912996278e+00,1.000000000000000000e+00
1.002678480349904921e+00,9.964661823680182051e-01,9.968635621543761038e-01,1.000348525282197087e+00,1.002772125802197545e+00,9.961895749833071800e-01,9.972288428614987099e-01,1.004344001962923949e+00,1.004662710594230957e+00,9.983553613300375495e-01,9.970505872118541335e-01,9.964501005499245556e-01,1.001013325785922836e+00,9.983340579926371916e-01,9.979147392353522328e-01,1.000496467714690585e+00,1.002599639298201506e+00,9.996699748052673140e-01,9.971979425010346620e-01,1.000794500138783683e+00,9.986279725613477209e-01,1.000366336513324850e+00,9.996897307752917738e-01,1.001039609515561812e+00,9.989696911474476027e-01,9.975673497849508742e-01,9.976584879402063955e-01,1.000675784991051032e+00,9.997152416252733653e-01,1.000632463087981039e+00,1.000542828977996290e+00,9.997307765792324830e-01,9.999708593016473079e-01,9.997154095609953606e-01,1.000860210502462655e+00,9.999862059093953537e-01,1.000496776097878904e+00,9.994241868813622531e-01,1.000027669656081253e+00,9.997167821251471409e-01,9.998623256568083262e-01,9.999896845907221277e-01,9.999171558459674092e-01,9.998636309833934810e-01,1.000136595004168294e+00,1.000125808640788039e+00,9.998505969340470978e-01,1.000000000000000000e+00
1.003680391497861368e+00,1.004164213109705717e+00,1.002814241140419282e+00,9.996539235976271698e-01,9.994016933606828523e-01,1.000250210540699625e+00,1.004218400326950533e+00,1.002643294335116453e+00,9.977188586841717610e-01,9.967964233253076012e-01,9.962867696452716304e-01,9.975154920656218449e-01,9.950040072259389579e-01,9.991941538710739090e-01,1.000404727522253845e+00,9.991984403297758943e-01,1.004150892708599141e+00,1.001473585083198614e+00,1.003616554810340178e+00,1.001538645425113172e+00,1.002602932931076829e+00,9.994995921042917342e-01,9.985574055634605095e-01,9.982201781244576244e-01,1.001192421388390486e+00,9.993925842902380285e-01,9.983101445425642817e-01,1.000922190700966441e+00,9.983813693944079137e-01,9.995801107672610541e-01,1.000513383360027486e+00,1.000672063572632053e+00,1.000866728044300435e+00,1.000496139189143374e+00,9.995390412978836236e-01,9.997355274125852009e-01,9.990077365837988221e-01,9.995732911815616850e-01,9.997622814273123826e-01,9.996081073578078069e-01,9.994666985287784522e-01,9.999617180527808902e-01,1.000621365760681281e+00,1.000799438931103014e+00,1.000721477537807491e+00,9.999884917949339869e-01,1.000236107425433785e+00,1.000000000000000000e+00
