198,1067173.1,0.544124134,,,,2.2,8.294
200,275808.6,1.940911581,,,,4.7,17.719
202,6075.4,2.607016999,,,,33.6,126.672
204,6671.7,62.65907837,,,,39.4,148.538
206,4510.9,145.2754182,,,,42.2,159.094
208,3084.1,166.1643447,,,,43.3,163.241
210,3211.5,197.2293143,,,,46.7,176.059
