7.863431999999996333e+04 5.858409016108955257e+04 4.429603477109826781e+04 3.618822494913181436e+04 3.107149752583376903e+04 2.736427999999999884e+04 2.413118343516885579e+04 2.174519530838773790e+04 1.958080703534801432e+04 1.795237505086821693e+04 1.688579999999999927e+04 1.589851313249104896e+04 1.530005656483116036e+04 1.488972139803153368e+04 1.456046066771988262e+04 1.446920000000001164e+04 1.456046066771986625e+04 1.488972139803154641e+04 1.530005656483116945e+04 1.589851313249103077e+04 1.688579999999997017e+04 1.795237505086819510e+04 1.958080703534798886e+04 2.174519530838777064e+04 2.413118343516886671e+04 2.736427999999998428e+04 3.107149752583376903e+04 3.618822494913175615e+04 4.429603477109826781e+04 5.858409016108965443e+04
7.833816000000003260e+04 6.110702503041738237e+04 4.352818454287084751e+04 3.553826368712537078e+04 3.106185132460448222e+04 2.697380000000002474e+04 2.391725766482131439e+04 2.134893534024505425e+04 1.963817513199546738e+04 1.806437631287461409e+04 1.691796000000001368e+04 1.595085549459359754e+04 1.520786233517872824e+04 1.483818413474389126e+04 1.453142900052921868e+04 1.441351999999999862e+04 1.453142900052920595e+04 1.483818413474390763e+04 1.520786233517871369e+04 1.595085549459360664e+04 1.691795999999998457e+04 1.806437631287464683e+04 1.963817513199545283e+04 2.134893534024506880e+04 2.391725766482129984e+04 2.697380000000001746e+04 3.106185132460445675e+04 3.553826368712534895e+04 4.352818454287086206e+04 6.110702503041738964e+04
8.229947999999989406e+04 5.340041300147699803e+04 4.440498584980243322e+04 3.715721332209443790e+04 3.142766052579060488e+04 2.747904000000001179e+04 2.448288791928011051e+04 2.169433534614024393e+04 1.980306822028506213e+04 1.834946667790554420e+04 1.709087999999999374e+04 1.617652848959561197e+04 1.548307208071987952e+04 1.497448316278711536e+04 1.465500540412184273e+04 1.454243999999999869e+04 1.465500540412183182e+04 1.497448316278712628e+04 1.548307208071987225e+04 1.617652848959561197e+04 1.709087999999999010e+04 1.834946667790555148e+04 1.980306822028506940e+04 2.169433534614021119e+04 2.448288791928012506e+04 2.747903999999999724e+04 3.142766052579064853e+04 3.715721332209443062e+04 4.440498584980244777e+04 5.340041300147699803e+04
6.945788000000006286e+04 6.255244486859875178e+04 4.255902874639325455e+04 3.637740469294229842e+04 3.112237267476422130e+04 2.760455999999997948e+04 2.440098078592118327e+04 2.167053896411659662e+04 1.984379471997376459e+04 1.837419530705774014e+04 1.708832000000000698e+04 1.611815842459614214e+04 1.549677921407880422e+04 1.500509774268849469e+04 1.470528385886881006e+04 1.470420000000000800e+04 1.470528385886881006e+04 1.500509774268849469e+04 1.549677921407883150e+04 1.611815842459615124e+04 1.708831999999999243e+04 1.837419530705776197e+04 1.984379471997378278e+04 2.167053896411658570e+04 2.440098078592117599e+04 2.760455999999996857e+04 3.112237267476415218e+04 3.637740469294231298e+04 4.255902874639319634e+04 6.255244486859871540e+04
6.215700000000005093e+04 6.114007841963171813e+04 4.436918824205565033e+04 3.807538005854916264e+04 3.148464267051645584e+04 2.781136000000002969e+04 2.448115353953873273e+04 2.197020616140433413e+04 2.010352837891880336e+04 1.832445994145081931e+04 1.724567999999999302e+04 1.623150859093292274e+04 1.551684646046123999e+04 1.503024682803090036e+04 1.475276070850904216e+04 1.476892000000001462e+04 1.475276070850900214e+04 1.503024682803088945e+04 1.551684646046118178e+04 1.623150859093293002e+04 1.724568000000000757e+04 1.832445994145081568e+04 2.010352837891879972e+04 2.197020616140431594e+04 2.448115353953880185e+04 2.781135999999998239e+04 3.148464267051645584e+04 3.807538005854916264e+04 4.436918824205567216e+04 6.114007841963182727e+04
5.957639999999997235e+04 6.528170141633017192e+04 4.427234381647769624e+04 3.679939076000615751e+04 3.131254910752883370e+04 2.764623999999999432e+04 2.443215281231413974e+04 2.185930434849230005e+04 1.973270986973409526e+04 1.824440923999382721e+04 1.710888000000001193e+04 1.609895537645539480e+04 1.547884718768585844e+04 1.498039885872211016e+04 1.467131720625940761e+04 1.458520000000000255e+04 1.467131720625937851e+04 1.498039885872213927e+04 1.547884718768586390e+04 1.609895537645542754e+04 1.710888000000000102e+04 1.824440923999383813e+04 1.973270986973408071e+04 2.185930434849231460e+04 2.443215281231415429e+04 2.764624000000002343e+04 3.131254910752883006e+04 3.679939076000615751e+04 4.427234381647771079e+04 6.528170141633012827e+04
7.259984000000001106e+04 6.200864716955117183e+04 4.301465601589049766e+04 3.562935029772101552e+04 3.121718162093474893e+04 2.747152000000000044e+04 2.417751049521402092e+04 2.173754998092475216e+04 1.976657891439643572e+04 1.817844970227898375e+04 1.697191999999999098e+04 1.608300885058022504e+04 1.538716950478596664e+04 1.495867399894392111e+04 1.476626344877826887e+04 1.466320000000000437e+04 1.476626344877827250e+04 1.495867399894395021e+04 1.538716950478597573e+04 1.608300885058022686e+04 1.697191999999999825e+04 1.817844970227895101e+04 1.976657891439646846e+04 2.173754998092475216e+04 2.417751049521402820e+04 2.747151999999999316e+04 3.121718162093475985e+04 3.562935029772099369e+04 4.301465601589043217e+04 6.200864716955104814e+04
9.275144000000022061e+04 5.602450151568915317e+04 4.132782436462408077e+04 3.581001356890980242e+04 3.075605767766767531e+04 2.713307999999997628e+04 2.386489041069894301e+04 2.145031676787121978e+04 1.963970661734338864e+04 1.800706643109017386e+04 1.685948000000000320e+04 1.594173695062426850e+04 1.535378958930104091e+04 1.481736476581536772e+04 1.441553134036486153e+04 1.444584000000002925e+04 1.441553134036487609e+04 1.481736476581539318e+04 1.535378958930104818e+04 1.594173695062424304e+04 1.685948000000001048e+04 1.800706643109016295e+04 1.963970661734339592e+04 2.145031676787119432e+04 2.386489041069894301e+04 2.713308000000002721e+04 3.075605767766765348e+04 3.581001356890983880e+04 4.132782436462406622e+04 5.602450151568915317e+04
8.854072000000003027e+04 5.150183472750469809e+04 4.560577655986173340e+04 3.559163223786820163e+04 3.135335943543784379e+04 2.709887999999997555e+04 2.413259066688848907e+04 2.193057237997165430e+04 1.971171516971299570e+04 1.831308776213179954e+04 1.708408000000000538e+04 1.612910269285086542e+04 1.538884933311149871e+04 1.487581019967281281e+04 1.470326883498741336e+04 1.461816000000000895e+04 1.470326883498740608e+04 1.487581019967282009e+04 1.538884933311150962e+04 1.612910269285082904e+04 1.708407999999997628e+04 1.831308776213184319e+04 1.971171516971302481e+04 2.193057237997164339e+04 2.413259066688848179e+04 2.709887999999998647e+04 3.135335943543784742e+04 3.559163223786813614e+04 4.560577655986168975e+04 5.150183472750466899e+04
7.281696000000009371e+04 5.994869083516365208e+04 4.384961405548531184e+04 3.737627954963149386e+04 3.117010076599756576e+04 2.705876000000001659e+04 2.402623218691158763e+04 2.168161906452702169e+04 1.987576711089570381e+04 1.820620045036847660e+04 1.700388000000001557e+04 1.604009133164396735e+04 1.538248781308841171e+04 1.501783876866541868e+04 1.464723806762140703e+04 1.461344000000000779e+04 1.464723806762141612e+04 1.501783876866542596e+04 1.538248781308839352e+04 1.604009133164393825e+04 1.700387999999999374e+04 1.820620045036849478e+04 1.987576711089569653e+04 2.168161906452699623e+04 2.402623218691159855e+04 2.705875999999998385e+04 3.117010076599751119e+04 3.737627954963150842e+04 4.384961405548531911e+04 5.994869083516366663e+04
